protein_marker_01,protein_marker_02,protein_marker_03,protein_marker_04,protein_marker_05,protein_marker_06,protein_marker_07,protein_marker_08,protein_marker_09,protein_marker_10,protein_marker_11,protein_marker_12,protein_marker_13,protein_marker_14,protein_marker_15,protein_marker_16,protein_marker_17,protein_marker_18,protein_marker_19,protein_marker_20,protein_marker_21,protein_marker_22,protein_marker_23,protein_marker_24,protein_marker_25
-0.836614745,-0.044844037,-1.696302446,-0.898821016,-0.112453198,-0.801952364,-0.818674991,0.083501104,-1.160481106,0.246959522,0.841323747,1.025130925,0.519996022,-0.713590317,1.45519325,0.045502523,0.187448196,-0.777074052,0.590617682,-1.374373962,1.105620453,0.465926488,-1.00535839,0.240059217,-0.802670829
-0.495381506,-0.070683322,-0.790879154,-0.238677981,-0.312270247,-0.792721864,0.931183743,0.068835321,-0.807696736,-0.66744461,-0.618705636,-0.835835314,1.410028936,-0.775871153,0.493479428,-0.409821801,-0.147159795,-1.777247249,0.696149194,-1.530791123,-0.952466565,1.400524291,0.858082738,0.571206503,2.285676154
1.912143643,1.289834866,0.715487698,0.621467245,2.37793705,2.374377777,-0.398801618,-0.034590993,0.358287389,1.282754396,-0.448040613,-1.472194428,0.139074456,-1.019636106,-0.728896857,-0.376626287,-0.162699944,-1.094301654,-0.215776851,0.750044386,1.168260834,-0.811184592,0.256523921,-0.291755905,-0.176641789
-0.739736972,-1.595299151,-0.975067839,-0.653472382,-0.544850069,-0.872382045,-2.523383095,0.290882585,1.084516759,0.469313707,-0.962947554,-1.01938489,-0.565504528,1.286901208,-0.737241039,1.909896041,0.579353418,0.399088685,0.603675482,-0.390922142,-1.278720716,1.339647829,-1.152099161,1.382363212,0.149841704
-0.749533602,-0.52892377,-0.676443964,0.278342838,1.143308822,-0.6101643,-1.541186518,-0.013143389,-0.364999669,-0.417803548,-1.215916618,-0.787285845,-1.967413175,1.148376539,-0.101392163,0.933997412,-0.910152326,0.43315618,-0.348270528,-0.090802104,1.165720258,-0.147395574,0.283795212,0.545211783,1.542905016
0.697495564,-0.010557467,2.226012831,0.80023218,1.395747641,0.418586013,1.238868215,-0.558590822,0.404675898,-0.059692941,-0.672443249,-1.097801149,-0.860304816,-0.234902312,0.5262871,0.108972817,0.117046555,0.276665355,1.067215275,-0.659749161,-1.715299585,2.50134523,1.918676698,-0.204902359,0.175929679
1.532157909,0.566007661,0.076819475,1.8060637,0.812092141,1.273222306,-0.114264779,1.281047981,0.833706784,1.210271607,0.75992199,0.297442401,-1.366327237,0.290397044,1.094497382,1.240223623,-1.577100698,0.392329244,0.992684836,0.91281038,-0.104555652,0.362602219,1.195864211,1.371264773,1.188868878
-1.976207275,-1.750578895,-0.03342997,-0.236979031,0.198161433,-0.1317066,-0.030801528,1.124903627,0.674951051,-1.636008491,-0.104431298,0.513271796,-0.89021977,-0.242338908,-0.211725594,-0.975291276,0.762129421,-0.796640199,-1.638925371,0.29921621,1.625437222,-1.228929129,-1.013449806,-1.015491781,-1.953158467
0.548633611,-1.098207767,0.194243044,0.732238727,-0.354377239,0.021468476,0.953332055,0.354643298,-0.532021921,0.336298487,0.483617875,1.539898494,0.25251921,-1.038309224,1.126282355,2.275865802,0.508932649,-0.722078293,-1.395191844,0.240664088,0.697256108,-0.197158673,0.013717217,-0.56548352,-0.44259704
0.836966426,2.21356455,-0.048408274,0.773445125,0.383915156,0.305378538,-0.563841984,0.335359666,2.053500679,0.725388458,0.340880948,-1.035770797,0.224105866,2.144450716,-0.044688079,-0.266297857,1.614509141,0.485706614,2.031281723,-1.169620468,0.421242289,1.336269357,0.49167443,0.562570432,0.396733778
-0.637373683,-1.55278552,-0.988971034,-1.921366294,-2.119785633,-0.486734916,0.566812184,1.439076954,0.008531271,-0.674841939,0.495517065,0.650200337,1.700261229,1.265167342,-0.675536843,1.83132668,-0.977035422,-0.162673689,0.93219635,0.501505553,-1.048415142,0.081541154,-1.729903602,0.801466425,1.081419298
-3.201755178,-0.809027257,-1.659426707,-1.621460365,-2.451207368,-1.615565487,-1.558962614,-2.379577873,-0.790342914,-0.163544272,-2.730350721,-0.169451208,1.025340449,0.909544517,-0.585114859,2.390029795,1.610673608,1.406937812,-1.262381005,-0.992212919,-0.734801244,-0.059625408,-1.695437764,0.322621885,0.769696558
-1.749981696,-1.210785864,-1.440783203,-2.738761501,-1.104376098,-0.175259186,0.283377774,0.848923478,0.262528932,-0.228545349,-0.942863579,0.235560424,2.22473992,-0.263811565,0.050873399,-1.071417461,1.348691423,0.849725573,-1.570380038,-0.658553028,1.344395821,0.718997164,0.154627844,-0.127192322,0.676032108
-2.281748803,-1.500420227,-0.424754547,-1.251016902,-1.512617989,-1.915823993,-0.355866259,-0.428176989,0.270590217,-0.487246399,0.460558747,-0.879182683,1.106570328,0.260503925,-0.67884682,1.783327793,0.298936022,1.618383371,0.207772066,-1.365347665,0.472339491,-0.344997691,0.16767505,-0.251444068,1.061057842
0.178407065,-1.505497805,-2.013309681,-0.668211105,-1.20457027,0.119785077,-0.473544358,0.66267327,1.028360459,0.550512279,-1.351833649,-1.173415238,1.326172459,-0.274146607,2.157596858,0.093518163,0.010057372,-0.069946284,-1.142315392,-0.156541475,0.890249247,-0.210733176,-1.838818933,1.131400926,0.475019653
-0.561037997,0.496301081,-0.13887565,0.156705097,-0.64946509,-0.939053578,1.226531439,0.631737301,0.027995402,-0.393413934,0.846523152,0.61203507,-0.462933024,-0.052096963,0.255445804,-0.651092591,-1.11655243,0.820859846,-0.316707388,1.06447326,0.073793812,-0.94467451,0.387973526,0.24039465,-2.143184027
-2.5492351,-0.433606189,-0.746451979,-1.723752452,-0.268859562,-1.230961715,0.677724808,-1.014583398,0.707778633,0.780718058,-1.140195171,0.118554732,-0.650140686,0.595848527,0.230864305,0.789091978,-0.894311059,2.148125977,-0.04727919,0.226694989,-0.281731484,1.728820781,1.086962703,-0.872238772,1.442203253
0.380980416,1.148472378,0.66426457,-0.551721323,0.224115385,-1.112191767,0.096994223,-0.184433828,0.37749119,-1.447386271,0.251585397,-0.23791074,-0.271707008,-0.174656051,1.68215848,-0.774766898,-0.543753994,0.180725199,-0.090438389,-0.441820906,0.76666163,-1.222611279,-0.218301669,-0.929902363,-0.837664999
0.311774387,0.989484276,1.18918907,1.167959797,0.165753409,0.045556959,0.401600248,1.670950079,1.637795083,1.045329147,2.170972202,1.900371829,-0.465412482,-1.763701382,-1.626770536,-0.002932525,-1.584927982,-0.005353895,1.126538282,0.109146318,0.259353034,0.16946666,0.059811786,1.513461313,0.313625007
-0.241574317,-0.406782599,1.37963023,0.49731615,0.80105627,0.703887672,1.415252257,-0.122699889,-0.126760823,0.093244173,0.714386908,-0.284662035,-0.440650606,2.043545477,0.001263838,-0.722022644,1.560842625,-0.71278307,1.834756239,0.103613972,-0.169960001,0.479884548,0.571411717,-0.718761612,0.181004761
0.945125595,-0.452787986,-1.172332386,-0.197884441,1.906975581,-0.201038254,1.018047213,-0.011146579,0.219262971,0.058374621,-1.056013782,-1.092529609,-1.159158631,-0.044356377,1.541575964,-0.098759098,-1.60997718,0.546520424,-0.478917853,0.066068684,-1.414007057,-0.01365112,0.439029276,0.272731067,0.047327619
-0.483432734,-1.833660434,-0.597508554,-0.190581874,-0.728869782,-1.762981684,-1.145306012,-1.346781724,-0.19057301,-0.481654337,-0.091719781,-1.003283512,0.701920111,0.737698988,0.197129732,1.528592509,0.460772118,1.342918541,-1.130659164,0.17733443,0.953908297,-1.253862795,-1.668622502,1.350906435,-1.106040684
0.687501686,1.104564487,0.944225913,0.299535249,-1.944352611,-0.217663726,-0.394794679,0.706237338,0.464621298,0.092692419,1.709229522,0.568559375,-0.832954304,-0.308265302,2.274035546,0.419769287,0.464037759,-0.37310472,0.388846155,-1.039994354,0.440026312,-0.998764028,-0.905121192,0.542107291,-1.938693264
0.267768957,0.855027029,-0.862788423,0.104337402,1.620455468,0.178456196,-0.042065018,0.574811876,-1.610478056,-0.016736616,1.464235709,-0.62256092,-1.047635034,-1.073302285,1.039552075,0.008695291,0.654257028,0.860051333,1.631480114,0.10653836,-0.606262049,0.522516918,-0.395853436,-0.757642408,-1.002378907
-0.199783617,0.120820469,1.945828681,1.036342389,-1.413034018,-0.725766955,-0.339683032,-2.25752397,0.705997338,0.038355235,-0.033958728,-0.153683906,-0.891215926,0.043691099,1.293994894,0.605931576,0.519421326,0.371087042,-0.403215156,-1.755248369,1.179252734,-0.779879309,-0.860827051,-1.015694095,0.826238437
-0.433735042,-0.507600637,-0.133028588,0.769843591,-0.43479927,-0.320906459,0.70630127,3.225903096,1.467954285,1.230111414,-0.314435619,2.115211978,-0.505027788,-0.585007656,0.907297493,-1.559940066,0.557652438,0.057598913,0.850358892,0.575623608,0.243812499,-2.072017222,1.466968498,1.869888473,-1.446621863
-1.666009063,-0.018415232,-2.824524886,-0.745109014,-2.030001329,-1.463940318,-0.372767732,-0.297312336,-0.533570193,-0.222414608,-0.101020349,-1.418068617,-0.287265049,1.243143091,0.606004362,-0.150412558,0.203232202,1.335379915,-0.837135593,-1.102749192,0.263398839,0.386978323,0.634475938,-1.041164592,-0.88028097
-0.116839385,-0.976566417,0.043317737,-0.469629912,-0.797637844,0.372281817,1.016995308,1.22305848,0.33187152,0.328526477,2.086496523,0.369715869,-0.357329188,0.663421541,-0.591438773,-0.53929133,-0.073252694,0.314961283,0.021271368,1.17759783,0.883895576,-0.87249538,-1.109725406,-0.553269234,0.418046654
-0.047928105,0.386863137,-0.191899382,-0.7242822,0.561302905,0.983936957,-0.039601871,-0.362238581,0.318095166,-0.247949114,-0.150441049,1.321879836,0.457192414,0.605319071,-0.187103749,0.624957761,-0.347412822,-0.208296504,-1.161942282,-2.445236264,0.66870662,0.631219274,-0.214335758,0.372503639,-1.027424675
-1.695950777,-1.023926623,-0.497404667,-1.216133097,-2.924418754,-2.747612471,0.342442149,-0.683679544,-0.119279248,-0.469708224,0.205950896,-2.352939092,0.724951227,1.097397587,-0.680286768,0.573171363,1.380225517,0.957919204,0.01083206,1.674424943,0.293674479,-0.201621298,1.130392137,-0.218878449,-0.54304819
-0.540351719,-1.6373775,-0.57931902,-0.169338808,-1.057961234,-0.206444981,0.336769424,-0.57003222,-2.088632094,-0.881023845,-1.44733083,-0.779308561,-0.088623069,2.129419476,0.446753654,0.987770058,2.39599958,1.50679073,-0.116454979,-1.639220677,-0.188585054,-0.249812329,-0.646239391,0.573805205,0.081821516
0.467197763,-0.898142337,-0.869648225,-0.155470556,0.439300146,-0.879273601,0.521114123,-0.822722372,0.388338006,1.013744128,0.385509487,1.11359217,-1.198792756,0.325621238,-0.029210772,-0.049889622,-1.099785712,-0.524020318,0.608122899,-1.199934629,1.983664154,0.052238183,0.851583854,-1.467772125,0.282642739
-0.931544256,-1.765542631,-0.103400508,-3.813677484,-1.86266969,-1.053020298,0.959999092,-0.893341272,0.346159448,-0.129079388,-2.324654637,0.823401764,-0.33273867,1.174616687,1.705633944,-0.523967233,-1.64266831,0.183703234,1.778061609,0.299057038,-0.733800821,-1.13849333,1.383179691,-0.210399384,-1.047225948
1.976457285,1.693265528,1.335308865,1.283267002,-0.411993409,-0.07346117,0.51946983,1.519129987,-1.487333733,0.831819194,-0.295537498,1.073346494,0.508643655,0.363037842,0.452511466,1.257868569,0.430781738,-1.673260199,-0.388895421,0.618714984,0.745971839,-0.825453088,1.216140965,0.677688747,0.140942917
-0.365138599,1.599773537,-0.456941911,0.862622446,0.059519253,0.442349032,0.466502836,-1.439773336,0.046482692,-1.312559862,-0.125481068,0.462344889,0.792628355,-1.717680111,2.118707551,-0.63566236,0.955687345,0.517589992,-1.999729147,-0.283385427,-0.083859166,-0.259924049,0.180404145,0.681073077,0.398854753
-0.353319425,1.111255952,0.911127744,0.799244909,0.771405437,2.93867327,1.697316335,1.218411702,1.433946228,1.645274195,0.534675243,-0.041341191,-0.243021683,-0.699690866,-2.5042123,-0.183487557,1.20065697,0.540183207,-0.202103889,0.892606052,0.454713627,-1.144342925,1.251024997,-0.572453276,-1.273200524
1.198438831,0.461303973,1.050155507,1.40373917,0.216047161,0.757842084,0.403165121,-0.77795679,0.03072915,-0.957014972,-1.568542287,0.704183104,1.165066916,-0.697165887,-1.01156486,-0.017119718,0.747875786,-0.147791235,0.299317623,-0.796554253,1.233423318,0.713817659,-0.522238017,-1.021710045,0.214842976
-1.733709436,-1.604715078,-1.428031719,-0.683860211,-2.046093829,-1.49972006,0.482698368,-1.112501985,0.386180194,-1.182156453,-0.720608676,-1.315953362,1.91450603,0.56651412,0.038413328,0.864917973,1.614426985,0.478316664,0.201900088,-0.399691947,-0.311578427,-0.30737898,2.485881338,0.213713107,-0.71658323
-0.030034775,0.176544142,-0.075565146,-0.338895687,0.564622843,0.001113481,0.61785574,1.757486999,-0.197086679,1.480603032,0.361551716,-0.888006142,-0.497651608,-0.774655616,1.280498545,-0.607684759,1.431308187,-0.260922634,-0.15742281,-0.302077942,0.601836342,-1.449436602,0.240849541,-1.312462646,0.123915181
-0.974602199,-0.05992113,0.380288955,1.306221021,0.799192817,-0.749027284,1.492074613,-0.982811463,-1.055404755,0.421494008,-0.244777735,0.158208726,1.260908089,0.468113962,-0.17561832,0.870410605,1.241301155,-0.422505441,1.487714941,-0.538395858,0.265557281,-0.559028979,1.146794162,1.284270596,0.723079003
0.136285944,0.737920948,0.011344692,-0.139914062,0.011458579,1.897416095,0.064596452,-0.43724883,-1.006444812,1.353869231,0.575134804,0.104275548,-0.71021022,0.407209637,-1.796759803,0.764734473,0.317328808,-0.266761493,0.13621454,-1.934178574,-0.641301494,0.101202565,-0.362008859,0.157408764,-0.176259021
-0.117442002,1.319153177,-0.665345444,0.966295057,0.313788327,1.243890891,0.175471344,0.148482216,1.235798768,0.693730769,0.929582496,0.483101208,0.625574891,0.790924105,-0.512900929,0.599901838,-1.446277543,-0.998107221,-0.104796265,-0.024667067,1.258098999,-0.446090454,0.499414533,-0.696811576,0.913415416
-0.335321034,-0.313578294,0.16975756,-0.127345321,0.092775409,-0.796267017,-0.119889953,-0.590830887,0.660049622,-0.016734224,-0.229244343,0.42859597,0.512810351,1.332430535,-1.202743303,0.016957923,-0.132430541,-0.336654114,-0.777706127,-0.115007154,0.711187796,0.399815886,0.543463481,-1.054501407,0.790813984
0.730176902,0.883899475,-0.46558444,0.407011908,0.302361778,0.263851804,0.979653818,1.297934449,2.285726482,1.054847484,2.447812092,2.80390417,-2.291508589,-2.020577688,-1.766419203,-0.903768733,-0.242121255,-1.326251847,-1.746710687,1.078182764,-0.434549932,0.57403635,-0.928833674,-0.633056666,0.907830095
-0.149167965,-0.355729137,-0.961417301,0.011207127,-0.082641786,-0.205176489,-2.257868265,-0.435322625,-1.183782183,0.09483163,-1.408292434,-0.19874613,-0.453537352,-0.663032962,2.215012105,2.955967674,0.326238399,0.946235996,0.329231936,-1.285944416,1.103593777,2.401700276,-0.95844337,-1.561931068,0.40310994
-0.251143242,-1.419108041,-2.509622234,-0.19815879,-0.079900569,-0.48193892,0.794543674,-0.174632055,0.309169549,0.588549775,1.26471076,-0.899845569,-0.875246088,2.858946704,-0.092534944,-0.668549054,0.189617674,0.439227345,0.2454179,-0.639407324,-0.83141965,1.150644201,-0.204502556,0.49477907,1.10076689
-1.746109569,-2.584875175,-3.490122603,-1.317982864,-2.298656279,-3.117031699,-2.041859469,-1.275032299,-2.447003888,-1.227681264,-0.223642243,-0.594710314,-1.279540749,1.232872927,0.480139156,1.117408176,1.734806837,-0.063812546,-1.059330535,1.203491226,-0.028934263,-1.636370344,1.105332544,-0.802846591,0.385095304
-0.589199559,1.19907512,0.947194049,1.170175829,-0.282784607,1.462484675,-0.352011861,-1.093191981,-1.235424059,1.265306901,-0.798952647,-1.203345604,0.927816916,0.338436605,0.052772719,0.43593983,-0.544715084,0.169804302,-0.04437236,0.293288861,-0.429223835,-0.360232485,-1.831427644,0.399671762,-1.667260366
0.7878914,-0.996172199,0.165148699,-0.940062057,0.625957446,0.263154659,-1.919355485,-0.163880898,-0.60369285,-0.878494251,-0.956694382,0.065408712,2.343734821,0.510673911,0.255494089,0.425556454,1.200987278,0.283187421,-0.143851434,0.549379686,0.751311989,-0.266641292,-0.36284922,0.537545717,-0.792070657
0.393235788,1.490129659,0.115619423,-0.692544461,0.176178717,-0.388262774,0.564931456,-0.057615766,0.601049571,-1.147584093,0.213048338,0.092256817,-0.454208086,-0.273476964,-0.97889776,-0.055656186,0.062494631,0.807202822,-0.624500524,0.453433623,-0.479683356,0.575070922,1.309872623,0.965997232,-0.211257067
-1.428806395,-1.253789473,-2.342362909,-1.230809731,-1.468054349,-1.706204391,-0.269616554,-0.023304639,1.825130657,-1.065324253,0.906840367,0.73843232,0.846518943,-1.662593958,-0.2017932,-0.381415829,-0.694001206,-0.31913314,-0.793310713,0.457871647,0.758483117,-0.933586071,-1.232129393,0.251847597,-0.087223049
-1.482916509,-1.00837868,-1.957778679,-1.491568143,-1.109399707,-0.154476454,-1.683131051,0.540431228,-0.921617872,-2.152172479,0.212802618,-2.231119296,1.850944989,-0.180313991,0.818294134,0.899132192,-0.454159145,1.086322672,0.405081671,1.821049995,0.594460143,-0.531252164,1.253900663,1.125234371,0.357738759
-0.901873249,-0.511479233,-0.772946201,-1.428847441,-0.537009518,-2.096447573,0.174560236,-0.093746875,-0.726518973,-0.342371733,-1.13013427,-1.903765465,0.542951209,0.254789843,1.632224459,0.640594716,-1.175730888,-0.279233878,-0.225811702,0.091540658,-0.375249147,-1.244411876,-1.127792977,1.386110435,-0.806951875
-0.360112351,-0.372241627,0.119737294,1.587795141,0.185429367,-0.390116974,-0.433113278,1.090699726,-0.617065431,-0.034704203,0.534337344,-1.113699483,-0.132511605,-0.754003735,0.742962226,2.300158054,0.32728948,0.623084714,-0.590993591,-1.011343277,1.829717591,-0.602265723,-0.916541614,0.25821517,2.008708705
-0.075625854,-0.624631628,0.678142835,0.140532404,0.015627051,0.775574977,-0.099571571,1.43127634,-0.196205393,0.968673352,-1.410573454,1.872368888,-0.514463434,-0.81996669,-1.390504506,0.670395695,-0.350264631,0.640230741,-0.861672026,0.638797486,-0.74523465,-0.564965547,-0.147221778,0.318526575,-0.102458309
2.972846904,1.310690598,2.80871157,2.491702117,3.632548679,2.247235344,1.007591526,1.956092263,2.74944313,0.837253523,0.71086494,-0.114361247,-0.215052818,1.604002468,0.190823364,-0.234561317,-1.442055499,0.277199851,-0.129985066,-0.566551674,-1.409014086,-0.313005813,1.873459068,-0.557473799,-0.007687796
2.321835432,2.664463748,2.660599877,3.590685181,3.75018027,2.256334157,1.98531114,1.892804241,1.948662648,2.022185484,2.541145732,1.927783436,-0.232627218,-1.246339601,-0.591957653,-0.501848823,-2.708346475,0.304063339,0.924483569,-0.109936976,0.856099137,-1.186512737,-0.640007196,-0.987624701,-0.670749107
-1.308523147,-0.011703646,-1.925294129,-0.494888328,0.089052424,0.187487762,0.108574008,0.80367595,1.749866495,0.84237333,-0.400753255,0.258592793,0.270581114,0.105264706,-0.707292202,1.510540588,0.24439651,0.118157198,0.206640074,0.370181002,-2.149407941,0.982025739,-1.732962788,1.282074509,-1.00337676
-0.487660636,-0.879201644,-1.0088638,1.501916501,-0.342975666,0.317841674,-2.120391773,-1.332313607,-1.481015919,-1.266384958,-2.637230288,-1.481903755,0.73105511,0.564620999,0.510225729,-0.527045566,0.189983778,1.460490374,-0.237122022,-0.821354315,1.491816826,0.472213863,-1.401936047,0.605743712,-0.126303171
-1.471194118,-0.167320545,-0.696536236,-1.328548502,-1.377576702,-0.374726274,-1.654686062,-1.882149279,-1.676048559,-2.165534822,-1.486971344,-1.712659395,0.700133587,1.276729747,1.261274664,0.581756729,0.103892074,2.207978155,0.308490425,-0.510294748,0.101753877,-1.448829773,0.93194819,0.686829056,0.027550724
-0.956002169,-1.439855742,-0.246280117,-0.118468521,1.181624961,-0.123212269,0.382624073,-1.917601939,0.51863421,1.133459572,1.10357417,1.321471044,-1.527358084,-0.523253501,-0.051351359,-1.810123957,-0.961334944,-1.103546139,1.364385015,0.475848571,-1.426985075,0.025972939,-1.354740285,-0.590709607,-0.086904096
-1.168004233,-1.198829252,-1.700622009,-1.616773139,-0.80143324,-1.253382315,0.88478081,0.252424682,-0.788490045,-1.660322755,-0.081974969,0.138268599,1.092474133,1.406812507,0.716748384,0.787425841,0.069811736,-0.258384944,0.490414035,-0.548644971,-0.948464502,-1.56525488,1.187964575,1.623921504,1.655155943
0.639903668,0.428790281,-0.394248532,0.72543097,-0.879439505,-0.233055696,-0.84806494,0.27036095,-0.185046485,0.318678966,-1.556359993,0.389843388,-1.010787567,0.544581015,-0.631280874,0.908731417,0.568371878,-1.200755598,0.260200982,0.973385316,-1.634088676,1.342255726,0.069790821,-0.228613925,-0.126309351
-0.192323227,-0.291598622,1.659357172,0.438194251,-0.345725495,-1.147316951,-0.373873962,0.5980937,-0.677100595,-0.258004819,-1.534261077,0.998591741,0.771680958,-0.944214057,2.007782719,-0.681806167,-0.082750806,1.169263592,0.638529504,-0.986157598,0.382882953,1.614108373,-0.032271227,-0.801840713,-0.085929274
-1.026958214,-1.782748762,-1.527032081,-1.569004969,-1.885527959,-0.165052374,0.798085671,-0.300783769,-0.581701245,0.463158958,-0.118247982,-0.739549785,0.729439795,-0.047476789,-1.687079446,1.340848826,-1.020396884,-1.30840223,-0.158013737,-0.989524376,-1.326914171,-0.055737294,0.297304246,-0.573674125,0.815295478
-0.571574046,0.533404806,1.023932833,0.378129941,1.819034005,2.301194039,2.521012239,1.408983271,0.885513703,0.826176892,-0.158474174,1.751973413,-1.399481975,-0.528026569,0.14697302,-1.020085074,-0.42540554,-1.974951187,0.184067821,1.906055866,0.502089031,-0.852645167,-0.800920336,1.571191617,-0.171065829
0.230948003,-2.368663038,-1.081673024,0.941021759,0.414631696,-0.274612253,-0.40297777,-0.729731424,-0.257304028,0.448496729,0.557332929,1.207256785,-0.60198771,-0.251315908,0.275120118,-0.363188297,0.886025722,-1.042620411,-0.488955424,-1.530226442,-0.304824151,-0.664269328,0.137871921,-1.111047626,0.539339069
1.040707096,0.211831222,1.903233491,1.241948486,1.106907046,1.237761069,-0.632718402,-0.998604038,0.238353862,-0.231371949,0.161867576,0.751686188,1.964849289,0.513889315,0.634171247,0.163131517,0.091763025,-1.508958617,-1.550553321,-0.026716529,-0.47536414,-0.453742082,-1.193072997,-0.75112251,-1.279044738
-1.504208526,-0.212591376,-0.349465123,0.052291071,-1.037611585,-0.116170873,0.207036752,-2.221678188,0.124996155,1.067369615,-0.533192212,-0.248662526,0.290944799,0.933731484,-0.275054503,1.79725554,0.424060002,0.60742104,0.342835852,1.851483848,0.509345967,-0.106827236,1.34889093,2.898509319,-1.271144521
-0.321203742,-0.89319367,0.148059009,-0.501353608,-0.966743253,1.010429034,-1.142349994,-0.765465139,-0.803629669,-0.649223321,0.891272827,-1.022985984,-0.512053277,1.051126805,1.638416356,-0.186239006,0.29303697,-0.38994935,0.346680084,-0.028591448,0.62351133,1.370469647,-1.02729523,0.941037736,0.122058564
-0.957741087,-1.433740571,-0.065485441,-0.701680808,-2.682886782,0.082403702,-1.06510367,-1.076403429,-1.123097556,1.254446851,0.082140445,-1.159106777,0.890999084,0.47523159,0.073025155,0.432330181,-0.630489661,-1.351046853,-0.287712958,1.346770669,1.145802872,0.95560181,0.438880635,-0.733055845,-0.231617586
-0.489051265,-1.443294459,-0.014941335,0.530735422,-0.754130492,-0.996088454,0.434946386,-0.540728223,0.316364962,0.45855639,1.256998618,-0.45895864,-0.676583792,0.09589783,-1.048769552,0.716177872,-0.811783782,-0.018862095,1.035821069,0.652474864,-0.633778336,0.971004504,-1.034750302,-1.081447359,-0.809024782
1.978629478,0.506610838,1.502925818,1.261655682,1.172755178,1.493073917,2.147976321,1.115423882,0.401800482,0.849465225,1.613463855,0.051508182,-2.34724709,-2.554861773,-1.604104819,-0.107152322,-2.11444413,-0.603374644,-0.721603321,-0.007201884,-0.029809463,0.170578271,-0.533204586,-1.672697193,0.121851734
0.489762052,0.484447369,0.874319384,-0.516197634,-1.077814302,-0.032573326,-1.054279758,-0.302900922,0.098385235,-0.064747723,-0.068782334,0.370600791,0.422196511,0.654507284,0.066638479,0.499264847,1.01750717,-1.72840087,-1.771384412,-0.130645261,-0.635327133,-1.153611724,-0.373832034,0.097114146,0.209100094
0.790464937,1.424391604,1.435967121,0.073193535,1.178441512,0.590758071,2.243623209,-0.248088139,1.903447564,1.449649082,0.804759054,0.775953351,-1.168914863,0.095559857,-1.7808282,0.341391371,0.07224993,-0.986289885,-0.697115846,-2.119317414,0.162987476,-0.77005671,2.981347981,0.728020354,-0.709896877
-0.35757152,-0.679955142,-1.371292235,0.663704249,0.901744438,1.63019919,-1.594302582,1.05730301,-2.170747846,-1.605883114,-1.358725778,-0.739058579,0.463822967,-0.71153169,1.795208845,-0.324496993,0.248991615,0.107578583,-1.540939303,-0.31911166,-0.778289685,0.060721263,-0.014446087,1.51879821,-0.518795824
-1.358361152,-1.698105393,-0.884060368,-0.65423954,-1.321505514,-0.00314472,-0.746705504,-1.072087664,0.80683475,-0.916747598,-0.461691722,-0.62592892,-0.316690716,0.667254369,1.358759471,1.933732126,0.680754808,0.093589372,0.338036355,0.232218506,-0.424096731,-1.201100097,-0.821529797,-1.893983581,0.216616549
-1.213869276,-1.87670843,-2.291102718,-1.112208273,-0.798141471,-2.466776779,0.492988008,-1.7799237,-0.920880158,-0.852318643,-1.412045505,-1.760027751,0.974274642,0.9209355,1.981950756,0.237756408,0.643367323,0.041255962,-0.75207787,0.23166291,-0.41900051,0.303982951,-0.444555612,-1.325381503,-1.021078451
-1.561223502,-1.538580171,0.032144496,-0.141575702,-1.228657662,-0.763284387,-0.178787444,-1.024672639,-0.105249114,-0.178851953,1.010965504,-1.381615749,0.418977615,1.307951481,1.803110263,0.03436574,-0.407262539,1.315187403,0.984689192,2.465858757,0.293360944,0.805123521,-1.504672552,-0.119550578,-0.604032867
1.744233504,-0.192793102,1.616457662,1.214157208,1.208661965,0.748149208,0.607963873,0.71365974,0.220993687,1.158357041,0.226842356,0.666469938,-3.075252136,-0.285693107,-1.061680225,0.467898545,-1.037700503,1.186925907,0.963798803,0.280958066,0.002954967,0.545345392,-0.162785921,2.787670056,0.533935141
-1.428521818,-1.039418765,-2.225418047,0.24396701,-0.958251359,-1.066357307,-0.299758493,-1.05916684,0.060672045,-0.568512124,-0.727903961,-1.569060387,0.631296624,0.576926964,-0.494911179,-0.280024842,-0.139302472,0.0055167,-0.924974093,0.630145321,0.506301606,0.505189473,1.851086664,0.885902502,-0.02383603
0.862080256,1.109989367,0.882155573,1.349764311,1.499672692,0.511458683,-0.126624245,1.127406659,-0.086215472,0.101236061,-0.174151663,-0.727783292,-0.554229417,0.558623864,-2.703466635,-0.00522085,1.966810394,-1.483164601,-0.808106863,1.164963167,-0.106996582,-1.86628265,0.336039531,0.372799774,-0.477202844
-2.232186431,-1.365044985,-1.650967179,-0.767528248,-1.729522663,-1.093244538,-0.270814524,-0.78147838,-1.04896348,0.619639052,-1.097137234,0.727371041,1.59107039,0.040138494,-0.0495862,-0.334526649,1.23420635,0.104899724,0.534439653,0.540501312,-0.579752667,1.333355797,0.90340095,-1.224923591,-0.903069319
-0.584189199,0.497501557,0.113670382,0.929538546,-0.058749796,-0.82527498,1.127572748,2.878478542,0.812363828,1.66073509,3.148046421,-0.00179996,0.02963651,0.044752343,1.263037016,1.941261679,-0.174956498,-0.151186761,0.979839781,-0.086049067,0.191282897,-1.56738533,-0.90994364,-2.119985299,-1.013211352
